node_id,path,string
126,<root>.user_attributes,
127,<root>,对象007@node_693
127,<root>.bake_subdiv_filepath,
127,<root>.geometry,Mesh_8888972271749884921
127,<root>.material,a4___Defaultz@mtl__65
127,<root>.material.brdf,a4___Defaultz@mtl_brdf__66
127,<root>.material.brdf.bump_map,贴图__3@tex_19
127,<root>.material.brdf.bump_map.bitmap,bitmapBuffer_13_gsRGB
127,<root>.material.brdf.bump_map.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/1000432.jpg
127,<root>.material.brdf.bump_map.bitmap.rgb_color_space,raw
127,<root>.material.brdf.bump_map.uvwgen,贴图__3@tex_19_uvwgen
127,<root>.material.brdf.diffuse,a4___Defaultz@mtl_brdf__66_diffuse_combine
127,<root>.material.brdf.diffuse.texture,贴图__2@tex_18
127,<root>.material.brdf.diffuse.texture.bitmap,bitmapBuffer_12_gsRGB
127,<root>.material.brdf.diffuse.texture.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/950116.jpg
127,<root>.material.brdf.diffuse.texture.bitmap.rgb_color_space,raw
127,<root>.material.brdf.diffuse.texture.uvwgen,贴图__2@tex_18_uvwgen
127,<root>.material.brdf.lpe_label,04 - Defaultz
127,<root>.material.scene_name[0],04 - Defaultz
127,<root>.scene_name[0],对象007
127,<root>.scene_name[1],scene/三人桌/组031/对象007
127,<root>.scene_name[2],layer/0
127,<root>.user_attributes,
128,<root>,Rectangle072@node_694
128,<root>.bake_subdiv_filepath,
128,<root>.geometry,Mesh_13842163146023653227
128,<root>.material,a1___Default@mtl__26
128,<root>.material.brdf,a1___Default@mtl_brdf__27
128,<root>.material.brdf.lpe_label,01 - Default
128,<root>.material.scene_name[0],01 - Default
128,<root>.scene_name[0],Rectangle072
128,<root>.scene_name[1],scene/三人桌/组031/Rectangle072
128,<root>.scene_name[2],layer/0
128,<root>.user_attributes,
129,<root>,Line050@node_695
129,<root>.bake_subdiv_filepath,
129,<root>.geometry,Mesh_9225329268065532080
129,<root>.material,a1___Default@mtl__26
129,<root>.material.brdf,a1___Default@mtl_brdf__27
129,<root>.material.brdf.lpe_label,01 - Default
129,<root>.material.scene_name[0],01 - Default
129,<root>.scene_name[0],Line050
129,<root>.scene_name[1],scene/三人桌/组031/Line050
129,<root>.scene_name[2],layer/0
129,<root>.user_attributes,
130,<root>,Circle050@node_697
130,<root>.bake_subdiv_filepath,
130,<root>.geometry,Mesh_12534451765972458282
130,<root>.material,a1___Default@mtl__26
130,<root>.material.brdf,a1___Default@mtl_brdf__27
130,<root>.material.brdf.lpe_label,01 - Default
130,<root>.material.scene_name[0],01 - Default
130,<root>.scene_name[0],Circle050
130,<root>.scene_name[1],scene/三人桌/组032/Circle050
130,<root>.scene_name[2],layer/0
130,<root>.user_attributes,
131,<root>,组032@node_696
131,<root>.bake_subdiv_filepath,
131,<root>.scene_name[0],组032
131,<root>.scene_name[1],scene/三人桌/组032
131,<root>.scene_name[2],layer/0
131,<root>.user_attributes,
132,<root>,Plane089@node_698
132,<root>.bake_subdiv_filepath,
132,<root>.geometry,Mesh_15508665816278545519
132,<root>.material,a6___Defaultzrdzzzsssz@mtl__39
132,<root>.material.brdf,a6___Defaultzrdzzzsssz@mtl_brdf__40
132,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzsssz
132,<root>.material.scene_name[0],06 - Defaultzrdzzzsssz
132,<root>.scene_name[0],Plane089
132,<root>.scene_name[1],scene/三人桌/组032/Plane089
132,<root>.scene_name[2],layer/0
132,<root>.user_attributes,
133,<root>,Circle051@node_699
133,<root>.bake_subdiv_filepath,
133,<root>.geometry,Mesh_12534451765972458282
133,<root>.material,a1___Default@mtl__26
133,<root>.material.brdf,a1___Default@mtl_brdf__27
133,<root>.material.brdf.lpe_label,01 - Default
133,<root>.material.scene_name[0],01 - Default
133,<root>.scene_name[0],Circle051
133,<root>.scene_name[1],scene/三人桌/组032/Circle051
133,<root>.scene_name[2],layer/0
133,<root>.user_attributes,
134,<root>,Plane090@node_700
134,<root>.bake_subdiv_filepath,
134,<root>.geometry,Mesh_15508665816278545519
134,<root>.material,a6___Defaultzrdzzzs@mtl__56
134,<root>.material.brdf,a6___Defaultzrdzzzs@mtl_brdf__57
134,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzs
134,<root>.material.scene_name[0],06 - Defaultzrdzzzs
134,<root>.scene_name[0],Plane090
134,<root>.scene_name[1],scene/三人桌/组032/Plane090
134,<root>.scene_name[2],layer/0
134,<root>.user_attributes,
135,<root>,Plane091@node_701
135,<root>.bake_subdiv_filepath,
135,<root>.geometry,Mesh_15508665816278545519
135,<root>.material,a6___Defaultzrdzzzsss@mtl__46
135,<root>.material.brdf,a6___Defaultzrdzzzsss@mtl_brdf__47
135,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzsss
135,<root>.material.scene_name[0],06 - Defaultzrdzzzsss
135,<root>.scene_name[0],Plane091
135,<root>.scene_name[1],scene/三人桌/组032/Plane091
135,<root>.scene_name[2],layer/0
135,<root>.user_attributes,
136,<root>,Rectangle073@node_702
136,<root>.bake_subdiv_filepath,
136,<root>.geometry,Mesh_7141693633101955935
136,<root>.material,a3___Default@mtl__44
136,<root>.material.brdf,a3___Default@mtl_brdf__45
136,<root>.material.brdf.lpe_label,03 - Default
136,<root>.material.scene_name[0],03 - Default
136,<root>.scene_name[0],Rectangle073
136,<root>.scene_name[1],scene/三人桌/组032/Rectangle073
136,<root>.scene_name[2],layer/0
136,<root>.user_attributes,
137,<root>,Circle052@node_703
137,<root>.bake_subdiv_filepath,
137,<root>.geometry,Mesh_12534451765972458282
137,<root>.material,a1___Default@mtl__26
137,<root>.material.brdf,a1___Default@mtl_brdf__27
137,<root>.material.brdf.lpe_label,01 - Default
137,<root>.material.scene_name[0],01 - Default
137,<root>.scene_name[0],Circle052
137,<root>.scene_name[1],scene/三人桌/组032/Circle052
137,<root>.scene_name[2],layer/0
137,<root>.user_attributes,
138,<root>,Rectangle074@node_704
138,<root>.bake_subdiv_filepath,
138,<root>.geometry,Mesh_7141693633101955935
138,<root>.material,a3___Default@mtl__44
138,<root>.material.brdf,a3___Default@mtl_brdf__45
138,<root>.material.brdf.lpe_label,03 - Default
138,<root>.material.scene_name[0],03 - Default
138,<root>.scene_name[0],Rectangle074
138,<root>.scene_name[1],scene/三人桌/组032/Rectangle074
138,<root>.scene_name[2],layer/0
138,<root>.user_attributes,
139,<root>,Circle053@node_705
139,<root>.bake_subdiv_filepath,
139,<root>.geometry,Mesh_12534451765972458282
139,<root>.material,a1___Default@mtl__26
139,<root>.material.brdf,a1___Default@mtl_brdf__27
139,<root>.material.brdf.lpe_label,01 - Default
139,<root>.material.scene_name[0],01 - Default
139,<root>.scene_name[0],Circle053
139,<root>.scene_name[1],scene/三人桌/组032/Circle053
139,<root>.scene_name[2],layer/0
139,<root>.user_attributes,
140,<root>,Rectangle075@node_706
140,<root>.bake_subdiv_filepath,
140,<root>.geometry,Mesh_7141693633101955935
140,<root>.material,a3___Default@mtl__44
140,<root>.material.brdf,a3___Default@mtl_brdf__45
140,<root>.material.brdf.lpe_label,03 - Default
140,<root>.material.scene_name[0],03 - Default
140,<root>.scene_name[0],Rectangle075
140,<root>.scene_name[1],scene/三人桌/组032/Rectangle075
140,<root>.scene_name[2],layer/0
140,<root>.user_attributes,
141,<root>,Circle054@node_707
141,<root>.bake_subdiv_filepath,
141,<root>.geometry,Mesh_12534451765972458282
141,<root>.material,a1___Default@mtl__26
141,<root>.material.brdf,a1___Default@mtl_brdf__27
141,<root>.material.brdf.lpe_label,01 - Default
141,<root>.material.scene_name[0],01 - Default
141,<root>.scene_name[0],Circle054
141,<root>.scene_name[1],scene/三人桌/组032/Circle054
141,<root>.scene_name[2],layer/0
141,<root>.user_attributes,
142,<root>,Rectangle076@node_708
142,<root>.bake_subdiv_filepath,
142,<root>.geometry,Mesh_7141693633101955935
142,<root>.material,a3___Default@mtl__44
142,<root>.material.brdf,a3___Default@mtl_brdf__45
142,<root>.material.brdf.lpe_label,03 - Default
142,<root>.material.scene_name[0],03 - Default
142,<root>.scene_name[0],Rectangle076
142,<root>.scene_name[1],scene/三人桌/组032/Rectangle076
142,<root>.scene_name[2],layer/0
142,<root>.user_attributes,
143,<root>,Circle055@node_709
143,<root>.bake_subdiv_filepath,
143,<root>.geometry,Mesh_12534451765972458282
143,<root>.material,a1___Default@mtl__26
143,<root>.material.brdf,a1___Default@mtl_brdf__27
143,<root>.material.brdf.lpe_label,01 - Default
143,<root>.material.scene_name[0],01 - Default
143,<root>.scene_name[0],Circle055
143,<root>.scene_name[1],scene/三人桌/组032/Circle055
143,<root>.scene_name[2],layer/0
143,<root>.user_attributes,
144,<root>,Rectangle077@node_710
144,<root>.bake_subdiv_filepath,
144,<root>.geometry,Mesh_7141693633101955935
144,<root>.material,a3___Default@mtl__44
144,<root>.material.brdf,a3___Default@mtl_brdf__45
144,<root>.material.brdf.lpe_label,03 - Default
144,<root>.material.scene_name[0],03 - Default
144,<root>.scene_name[0],Rectangle077
144,<root>.scene_name[1],scene/三人桌/组032/Rectangle077
144,<root>.scene_name[2],layer/0
144,<root>.user_attributes,
145,<root>,Plane092@node_711
145,<root>.bake_subdiv_filepath,
145,<root>.geometry,Mesh_15508665816278545519
145,<root>.material,a6___Defaultzrdzzzss@mtl__41
145,<root>.material.brdf,a6___Defaultzrdzzzss@mtl_brdf__42
145,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzss
145,<root>.material.scene_name[0],06 - Defaultzrdzzzss
145,<root>.scene_name[0],Plane092
145,<root>.scene_name[1],scene/三人桌/组032/Plane092
145,<root>.scene_name[2],layer/0
145,<root>.user_attributes,
146,<root>,Rectangle078@node_712
146,<root>.bake_subdiv_filepath,
146,<root>.geometry,Mesh_7141693633101955935
146,<root>.material,a3___Default@mtl__44
146,<root>.material.brdf,a3___Default@mtl_brdf__45
146,<root>.material.brdf.lpe_label,03 - Default
146,<root>.material.scene_name[0],03 - Default
146,<root>.scene_name[0],Rectangle078
146,<root>.scene_name[1],scene/三人桌/组032/Rectangle078
146,<root>.scene_name[2],layer/0
146,<root>.user_attributes,
147,<root>,Plane093@node_713
147,<root>.bake_subdiv_filepath,
147,<root>.geometry,Mesh_15508665816278545519
147,<root>.material,a6___Defaultzrdzzdzsssz@mtl__62
147,<root>.material.brdf,a6___Defaultzrdzzdzsssz@mtl_brdf__63
147,<root>.material.brdf.lpe_label,06 - Defaultzrdzzdzsssz
147,<root>.material.scene_name[0],06 - Defaultzrdzzdzsssz
147,<root>.scene_name[0],Plane093
147,<root>.scene_name[1],scene/三人桌/组032/Plane093
147,<root>.scene_name[2],layer/0
147,<root>.user_attributes,
148,<root>,Plane094@node_714
148,<root>.bake_subdiv_filepath,
148,<root>.geometry,Mesh_15508665816278545519
148,<root>.material,a6___Defaultzr@mtl__52
148,<root>.material.brdf,a6___Defaultzr@mtl_brdf__53
148,<root>.material.brdf.lpe_label,06 - Defaultzr
148,<root>.material.scene_name[0],06 - Defaultzr
148,<root>.scene_name[0],Plane094
148,<root>.scene_name[1],scene/三人桌/组032/Plane094
148,<root>.scene_name[2],layer/0
148,<root>.user_attributes,
149,<root>,Plane095@node_715
149,<root>.bake_subdiv_filepath,
149,<root>.geometry,Mesh_15508665816278545519
149,<root>.material,a6___Defaultzrd@mtl__36
149,<root>.material.brdf,a6___Defaultzrd@mtl_brdf__37
149,<root>.material.brdf.lpe_label,06 - Defaultzrd
149,<root>.material.scene_name[0],06 - Defaultzrd
149,<root>.scene_name[0],Plane095
149,<root>.scene_name[1],scene/三人桌/组032/Plane095
149,<root>.scene_name[2],layer/0
149,<root>.user_attributes,
150,<root>,Plane096@node_716
150,<root>.bake_subdiv_filepath,
150,<root>.geometry,Mesh_15508665816278545519
150,<root>.material,a6___Default@mtl__50
150,<root>.material.brdf,a6___Default@mtl_brdf__51
150,<root>.material.brdf.lpe_label,06 - Default
150,<root>.material.scene_name[0],06 - Default
150,<root>.scene_name[0],Plane096
150,<root>.scene_name[1],scene/三人桌/组032/Plane096
150,<root>.scene_name[2],layer/0
150,<root>.user_attributes,
151,<root>,Plane097@node_717
151,<root>.bake_subdiv_filepath,
151,<root>.geometry,Mesh_15508665816278545519
151,<root>.material,a6___Defaultzrdz@mtl__58
151,<root>.material.brdf,a6___Defaultzrdz@mtl_brdf__59
151,<root>.material.brdf.lpe_label,06 - Defaultzrdz
151,<root>.material.scene_name[0],06 - Defaultzrdz
151,<root>.scene_name[0],Plane097
151,<root>.scene_name[1],scene/三人桌/组032/Plane097
151,<root>.scene_name[2],layer/0
151,<root>.user_attributes,
152,<root>,Plane098@node_718
152,<root>.bake_subdiv_filepath,
152,<root>.geometry,Mesh_15508665816278545519
152,<root>.material,a6___Defaultzrdzzz@mtl__54
152,<root>.material.brdf,a6___Defaultzrdzzz@mtl_brdf__55
152,<root>.material.brdf.lpe_label,06 - Defaultzrdzzz
152,<root>.material.scene_name[0],06 - Defaultzrdzzz
152,<root>.scene_name[0],Plane098
152,<root>.scene_name[1],scene/三人桌/组032/Plane098
152,<root>.scene_name[2],layer/0
152,<root>.user_attributes,
153,<root>,Plane099@node_719
153,<root>.bake_subdiv_filepath,
153,<root>.geometry,Mesh_15508665816278545519
153,<root>.material,a6___Defaultzrdzz@mtl__60
153,<root>.material.brdf,a6___Defaultzrdzz@mtl_brdf__61
153,<root>.material.brdf.lpe_label,06 - Defaultzrdzz
153,<root>.material.scene_name[0],06 - Defaultzrdzz
153,<root>.scene_name[0],Plane099
153,<root>.scene_name[1],scene/三人桌/组032/Plane099
153,<root>.scene_name[2],layer/0
153,<root>.user_attributes,
154,<root>,Plane100@node_720
154,<root>.bake_subdiv_filepath,
154,<root>.geometry,Mesh_15508665816278545519
154,<root>.material,a6___Defaultz@mtl__48
154,<root>.material.brdf,a6___Defaultz@mtl_brdf__49
154,<root>.material.brdf.lpe_label,06 - Defaultz
154,<root>.material.scene_name[0],06 - Defaultz
154,<root>.scene_name[0],Plane100
154,<root>.scene_name[1],scene/三人桌/组032/Plane100
154,<root>.scene_name[2],layer/0
154,<root>.user_attributes,
155,<root>,对象008@node_721
155,<root>.bake_subdiv_filepath,
155,<root>.geometry,Mesh_8888972271749884921
155,<root>.material,a4___Default@mtl__69
155,<root>.material.brdf,a4___Default@mtl_brdf__70
155,<root>.material.brdf.bump_map,贴图__3@tex_21
155,<root>.material.brdf.bump_map.bitmap,bitmapBuffer_13_gsRGB
155,<root>.material.brdf.bump_map.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/1000432.jpg
155,<root>.material.brdf.bump_map.bitmap.rgb_color_space,raw
155,<root>.material.brdf.bump_map.uvwgen,贴图__3@tex_21_uvwgen
155,<root>.material.brdf.diffuse,a4___Default@mtl_brdf__70_diffuse_combine
155,<root>.material.brdf.diffuse.texture,贴图__4@tex_20
155,<root>.material.brdf.diffuse.texture.bitmap,bitmapBuffer_14_gsRGB
155,<root>.material.brdf.diffuse.texture.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/947788.jpg
155,<root>.material.brdf.diffuse.texture.bitmap.rgb_color_space,raw
155,<root>.material.brdf.diffuse.texture.uvwgen,贴图__4@tex_20_uvwgen
155,<root>.material.brdf.lpe_label,04 - Default
155,<root>.material.scene_name[0],04 - Default
155,<root>.scene_name[0],对象008
155,<root>.scene_name[1],scene/三人桌/组032/对象008
155,<root>.scene_name[2],layer/0
155,<root>.user_attributes,
156,<root>,Rectangle079@node_722
156,<root>.bake_subdiv_filepath,
156,<root>.geometry,Mesh_13842163146023653227
156,<root>.material,a1___Default@mtl__26
156,<root>.material.brdf,a1___Default@mtl_brdf__27
156,<root>.material.brdf.lpe_label,01 - Default
156,<root>.material.scene_name[0],01 - Default
156,<root>.scene_name[0],Rectangle079
156,<root>.scene_name[1],scene/三人桌/组032/Rectangle079
156,<root>.scene_name[2],layer/0
156,<root>.user_attributes,
157,<root>,Line051@node_723
157,<root>.bake_subdiv_filepath,
157,<root>.geometry,Mesh_9225329268065532080
157,<root>.material,a1___Default@mtl__26
157,<root>.material.brdf,a1___Default@mtl_brdf__27
157,<root>.material.brdf.lpe_label,01 - Default
157,<root>.material.scene_name[0],01 - Default
157,<root>.scene_name[0],Line051
157,<root>.scene_name[1],scene/三人桌/组032/Line051
157,<root>.scene_name[2],layer/0
157,<root>.user_attributes,
158,<root>,Sphere026@node_724
158,<root>.bake_subdiv_filepath,
158,<root>.geometry,Mesh_3039274598326039854
158,<root>.material,Material__87@mtl__72
158,<root>.material.scene_name[0],Material #87
158,<root>.scene_name[0],Sphere026
158,<root>.scene_name[1],scene/三人桌/Sphere026
158,<root>.scene_name[2],layer/0
158,<root>.user_attributes,
159,<root>,Sphere027@node_725
159,<root>.bake_subdiv_filepath,
159,<root>.geometry,Mesh_3039274598326039854
159,<root>.material,Material__87@mtl__72
159,<root>.material.scene_name[0],Material #87
159,<root>.scene_name[0],Sphere027
159,<root>.scene_name[1],scene/三人桌/Sphere027
159,<root>.scene_name[2],layer/0
159,<root>.user_attributes,
160,<root>,Sphere028@node_726
160,<root>.bake_subdiv_filepath,
160,<root>.geometry,Mesh_3039274598326039854
160,<root>.material,Material__87@mtl__72
160,<root>.material.scene_name[0],Material #87
160,<root>.scene_name[0],Sphere028
160,<root>.scene_name[1],scene/三人桌/Sphere028
160,<root>.scene_name[2],layer/0
160,<root>.user_attributes,
161,<root>,Sphere025@node_728
161,<root>.bake_subdiv_filepath,
161,<root>.geometry,Mesh_3039274598326039854
161,<root>.material,Material__87@mtl__72
161,<root>.material.scene_name[0],Material #87
161,<root>.scene_name[0],Sphere025
161,<root>.scene_name[1],scene/三人桌/组033/Sphere025
161,<root>.scene_name[2],layer/0
161,<root>.user_attributes,
162,<root>,组033@node_727
162,<root>.bake_subdiv_filepath,
162,<root>.scene_name[0],组033
162,<root>.scene_name[1],scene/三人桌/组033
162,<root>.scene_name[2],layer/0
162,<root>.user_attributes,
163,<root>,Circle064@node_729
163,<root>.bake_subdiv_filepath,
163,<root>.geometry,Mesh_10042589131597264772
163,<root>.material,Material__134@mtl__78
163,<root>.material.scene_name[0],Material #134
163,<root>.scene_name[0],Circle064
163,<root>.scene_name[1],scene/三人桌/组033/Circle064
163,<root>.scene_name[2],layer/0
163,<root>.user_attributes,
164,<root>,Circle065@node_730
164,<root>.bake_subdiv_filepath,
164,<root>.geometry,Mesh_10042589131597264772
164,<root>.material,Material__134@mtl__78
164,<root>.material.scene_name[0],Material #134
164,<root>.scene_name[0],Circle065
164,<root>.scene_name[1],scene/三人桌/组033/Circle065
164,<root>.scene_name[2],layer/0
164,<root>.user_attributes,
165,<root>,Rectangle114@node_731
165,<root>.bake_subdiv_filepath,
165,<root>.geometry,Mesh_6325083600832845307
165,<root>.material,a1___Default@mtl__26
165,<root>.material.brdf,a1___Default@mtl_brdf__27
165,<root>.material.brdf.lpe_label,01 - Default
165,<root>.material.scene_name[0],01 - Default
165,<root>.scene_name[0],Rectangle114
165,<root>.scene_name[1],scene/三人桌/组033/Rectangle114
165,<root>.scene_name[2],layer/0
165,<root>.user_attributes,
166,<root>,Sphere032@node_733
166,<root>.bake_subdiv_filepath,
166,<root>.geometry,Mesh_3039274598326039854
166,<root>.material,Material__87@mtl__72
166,<root>.material.scene_name[0],Material #87
166,<root>.scene_name[0],Sphere032
166,<root>.scene_name[1],scene/三人桌/组034/Sphere032
166,<root>.scene_name[2],layer/0
166,<root>.user_attributes,
167,<root>,组034@node_732
167,<root>.bake_subdiv_filepath,
167,<root>.scene_name[0],组034
167,<root>.scene_name[1],scene/三人桌/组034
167,<root>.scene_name[2],layer/0
167,<root>.user_attributes,
168,<root>,Circle066@node_734
168,<root>.bake_subdiv_filepath,
168,<root>.geometry,Mesh_10042589131597264772
168,<root>.material,Material__134@mtl__78
168,<root>.material.scene_name[0],Material #134
168,<root>.scene_name[0],Circle066
168,<root>.scene_name[1],scene/三人桌/组034/Circle066
168,<root>.scene_name[2],layer/0
168,<root>.user_attributes,
169,<root>,Circle067@node_735
169,<root>.bake_subdiv_filepath,
169,<root>.geometry,Mesh_10042589131597264772
169,<root>.material,Material__134@mtl__78
169,<root>.material.scene_name[0],Material #134
169,<root>.scene_name[0],Circle067
169,<root>.scene_name[1],scene/三人桌/组034/Circle067
169,<root>.scene_name[2],layer/0
169,<root>.user_attributes,
170,<root>,Rectangle115@node_736
170,<root>.bake_subdiv_filepath,
170,<root>.geometry,Mesh_6325083600832845307
170,<root>.material,a1___Default@mtl__26
170,<root>.material.brdf,a1___Default@mtl_brdf__27
170,<root>.material.brdf.lpe_label,01 - Default
170,<root>.material.scene_name[0],01 - Default
170,<root>.scene_name[0],Rectangle115
170,<root>.scene_name[1],scene/三人桌/组034/Rectangle115
170,<root>.scene_name[2],layer/0
170,<root>.user_attributes,
171,<root>,Rectangle013@node_737
171,<root>.bake_subdiv_filepath,
171,<root>.geometry,Mesh_14238319805842586339
171,<root>.material,a1___Default@mtl__26
171,<root>.material.brdf,a1___Default@mtl_brdf__27
171,<root>.material.brdf.lpe_label,01 - Default
171,<root>.material.scene_name[0],01 - Default
171,<root>.scene_name[0],Rectangle013
171,<root>.scene_name[1],scene/三人桌/Rectangle013
171,<root>.scene_name[2],layer/0
171,<root>.user_attributes,
172,<root>,Rectangle014@node_738
172,<root>.bake_subdiv_filepath,
172,<root>.geometry,Mesh_14238319805842586339
172,<root>.material,a1___Default@mtl__26
172,<root>.material.brdf,a1___Default@mtl_brdf__27
172,<root>.material.brdf.lpe_label,01 - Default
172,<root>.material.scene_name[0],01 - Default
172,<root>.scene_name[0],Rectangle014
172,<root>.scene_name[1],scene/三人桌/Rectangle014
172,<root>.scene_name[2],layer/0
172,<root>.user_attributes,
173,<root>,Line026@node_739
173,<root>.bake_subdiv_filepath,
173,<root>.geometry,Mesh_5046691834524415197
173,<root>.material,a1___Default@mtl__26
173,<root>.material.brdf,a1___Default@mtl_brdf__27
173,<root>.material.brdf.lpe_label,01 - Default
173,<root>.material.scene_name[0],01 - Default
173,<root>.scene_name[0],Line026
173,<root>.scene_name[1],scene/三人桌/Line026
173,<root>.scene_name[2],layer/0
173,<root>.user_attributes,
174,<root>,Line027@node_740
174,<root>.bake_subdiv_filepath,
174,<root>.geometry,Mesh_5046691834524415197
174,<root>.material,a1___Default@mtl__26
174,<root>.material.brdf,a1___Default@mtl_brdf__27
174,<root>.material.brdf.lpe_label,01 - Default
174,<root>.material.scene_name[0],01 - Default
174,<root>.scene_name[0],Line027
174,<root>.scene_name[1],scene/三人桌/Line027
174,<root>.scene_name[2],layer/0
174,<root>.user_attributes,
175,<root>,Line028@node_741
175,<root>.bake_subdiv_filepath,
175,<root>.geometry,Mesh_5046691834524415197
175,<root>.material,a1___Default@mtl__26
175,<root>.material.brdf,a1___Default@mtl_brdf__27
175,<root>.material.brdf.lpe_label,01 - Default
175,<root>.material.scene_name[0],01 - Default
175,<root>.scene_name[0],Line028
175,<root>.scene_name[1],scene/三人桌/Line028
175,<root>.scene_name[2],layer/0
175,<root>.user_attributes,
176,<root>,Line025@node_742
176,<root>.bake_subdiv_filepath,
176,<root>.geometry,Mesh_5046691834524415197
176,<root>.material,a1___Default@mtl__26
176,<root>.material.brdf,a1___Default@mtl_brdf__27
176,<root>.material.brdf.lpe_label,01 - Default
176,<root>.material.scene_name[0],01 - Default
176,<root>.scene_name[0],Line025
176,<root>.scene_name[1],scene/三人桌/Line025
176,<root>.scene_name[2],layer/0
176,<root>.user_attributes,
177,<root>,Rectangle012@node_743
177,<root>.bake_subdiv_filepath,
177,<root>.geometry,Mesh_15435404001173546342
177,<root>.material,a2___Default@mtl__89
177,<root>.material.brdf,a2___Default@mtl_brdf__90
177,<root>.material.brdf.diffuse,a2___Default@mtl_brdf__90_diffuse_combine
177,<root>.material.brdf.diffuse.texture,贴图__1@tex_22
177,<root>.material.brdf.diffuse.texture.bitmap,bitmapBuffer_15_gsRGB
177,<root>.material.brdf.diffuse.texture.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/二级雪花白.jpg
177,<root>.material.brdf.diffuse.texture.bitmap.rgb_color_space,raw
177,<root>.material.brdf.diffuse.texture.uvwgen,贴图__1@tex_22_uvwgen
177,<root>.material.brdf.lpe_label,02 - Default
177,<root>.material.scene_name[0],02 - Default
177,<root>.scene_name[0],Rectangle012
177,<root>.scene_name[1],scene/三人桌/Rectangle012
177,<root>.scene_name[2],layer/0
177,<root>.user_attributes,
178,<root>,Rectangle011@node_744
178,<root>.bake_subdiv_filepath,
178,<root>.geometry,Mesh_11185525088853241617
178,<root>.material,a1___Default@mtl__26
178,<root>.material.brdf,a1___Default@mtl_brdf__27
178,<root>.material.brdf.lpe_label,01 - Default
178,<root>.material.scene_name[0],01 - Default
178,<root>.scene_name[0],Rectangle011
178,<root>.scene_name[1],scene/三人桌/Rectangle011
178,<root>.scene_name[2],layer/0
178,<root>.user_attributes,
179,<root>,Rectangle034@node_758
179,<root>.bake_subdiv_filepath,
179,<root>.geometry,Mesh_11906448087305537324
179,<root>.material,Material__91@mtl__93
179,<root>.material.brdf,Material__91@mtl_brdf__94
179,<root>.material.brdf.lpe_label,Material #91
179,<root>.material.scene_name[0],Material #91
179,<root>.scene_name[0],Rectangle034
179,<root>.scene_name[1],scene/心形置物架/Rectangle034
179,<root>.scene_name[2],layer/0
179,<root>.user_attributes,
180,<root>,心形置物架@node_757
180,<root>.bake_subdiv_filepath,
180,<root>.scene_name[0],心形置物架
180,<root>.scene_name[1],scene/心形置物架
180,<root>.scene_name[2],layer/0
180,<root>.user_attributes,
181,<root>,Rectangle036@node_759
181,<root>.bake_subdiv_filepath,
181,<root>.geometry,Mesh_5118140511067600743
181,<root>.material,Material__91@mtl__93
181,<root>.material.brdf,Material__91@mtl_brdf__94
181,<root>.material.brdf.lpe_label,Material #91
181,<root>.material.scene_name[0],Material #91
181,<root>.scene_name[0],Rectangle036
181,<root>.scene_name[1],scene/心形置物架/Rectangle036
181,<root>.scene_name[2],layer/0
181,<root>.user_attributes,
182,<root>,Rectangle039@node_760
182,<root>.bake_subdiv_filepath,
182,<root>.geometry,Mesh_6546936525223178236
182,<root>.material,Material__91@mtl__93
182,<root>.material.brdf,Material__91@mtl_brdf__94
182,<root>.material.brdf.lpe_label,Material #91
182,<root>.material.scene_name[0],Material #91
182,<root>.scene_name[0],Rectangle039
182,<root>.scene_name[1],scene/心形置物架/Rectangle039
182,<root>.scene_name[2],layer/0
182,<root>.user_attributes,
183,<root>,VRayProxy_Circle596@node_761
183,<root>.bake_subdiv_filepath,
183,<root>.geometry,mesh_97
183,<root>.geometry.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/网格导出/Circle591.vrmesh
183,<root>.geometry.material_assignments_file,
183,<root>.geometry.object_path,
183,<root>.geometry.reference_normal_channel,
183,<root>.geometry.reference_vertex_channel,
183,<root>.geometry.velocity_color_set,
183,<root>.material,Material__291@mtl__98
183,<root>.material.scene_name[0],Material #291
183,<root>.scene_name[0],VRayProxy_Circle596
183,<root>.scene_name[1],scene/心形置物架/VRayProxy_Circle596
183,<root>.scene_name[2],layer/0
183,<root>.user_attributes,MapChannel:0=vray_max_channel_0;MapChannel:1=vray_max_channel_1;
184,<root>,VRayProxy_Circle595@node_762
184,<root>.bake_subdiv_filepath,
184,<root>.geometry,mesh_111
184,<root>.geometry.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/网格导出/Circle595.vrmesh
184,<root>.geometry.material_assignments_file,
